marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
US,52948514,R2TZ8JP48BW58A,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,5,0,0,N,Most versatile hair dryer,"I love this hair drywr.  At 1600 watts it dries my hair rapidly.  It's compact size makes it lighter and easier to handle than those bulky dryers that must be held foot away from the head.  This is a real plus for folks with arthritis in the shoulder or neck joints. It fits easily into a drawer in the bathroom and it doesn't take up much room in a suitcase for travel.  This is my second hair dryer of this type..  The first one was purchased several years ago, and it still works perfectly even after 4-5 years of nearly daily use.  This unit was purchased as a replacement for a similar 1200 watt dryer (different brand) that I kept in my swimming bag but that finally stopped working after 30 years.",6/14/2015
US,18166934,RT2273R74F5WU,B0009PL4D8,959834931,turbo power twinturbo 2800 coldmatic hair dryer 314,Beauty,5,0,0,N,"simple powerful, quick drying",powerful and fast drying,6/14/2015
US,548785,R5CGTKAK3EWLW,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,3,0,1,N,Only works on low power internationally.,Worked well in Israel with adapter but only on low power despite changing the voltage. I thought I blew it out after only a few seconds on high power. Thankfully it worked on low a few minutes later when it cooled down. OverAll it did the job but def doesn't replace a real blow dryer.,6/14/2015
US,13723673,RQ86CT40ZEEP,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Beauty,5,0,0,N,Five Stars,Replaced a like unit which had lasted 6 years,6/14/2015
US,34518742,R5PVIC1OTQ3F2,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,5,0,0,N,It works,Girlfriend loves it! Not too hot for hwr hair.,6/14/2015
US,52619394,R2OYM6UNHPPJCX,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,5,0,0,N,Five Stars,does a great job!,6/14/2015
US,7670668,R2TJEF50FLE0AA,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Beauty,5,0,0,N,Five Stars,Great prpduct for the price,6/14/2015
US,28081071,R11JBJ42RM99QQ,B00P88VPKS,290876515,xtava rimini 1800w professional ionic ceramic hair dryer - reduce drying time and frizz with advanced ionic technology - bring the salon blowout to your home - 2 speeds and 3 heat settings - lightweight and ergonomic (blue),Beauty,5,0,0,N,I kept looking at the Rimini 1800W Tourmaline Ionic Ceramic on Amazon -- it was the color that caught my eye first -- that beaut,"I bought 3 hair dryers at local stores and returned all three -- just not what I wanted.  I kept looking at the Rimini 1800W Tourmaline Ionic Ceramic on Amazon -- it was the color that caught my eye first -- that beautiful blue.  After I returned the third dryer, I came back to the Rimini 1800W.  I liked the way the dryer angled down, the controls looked high enough up so I wouldn't be changing the settings, and I especially loved the color!  Well, don't let the color sway you.  I ordered the dryer, and it's fabulous!  It's full-sized, powerful, quiet, and my fingers don't continually change the settings.  It takes me about 4 minutes to completely dry my shoulder-length, straight hair, and that's at medium heat, high power.  I'm so pleased with this hair dryer, and did I mention that I love the beautiful blue color?",6/14/2015
US,51409941,R34ELVDPP6DD2J,B00A7JA72U,646926938,"babyliss nano titanium portofino 6600 hair dryer, leopard",Beauty,5,1,1,N,Very nice,A huge step up from the one it replaced.  Feels solid and works great.,6/13/2015
US,22574658,R38MGJEA9AZO5X,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Beauty,5,1,1,N,4 years later...,"I've had this hair dryer for almost 4 years now, and to this day I love it. I have dry, frizzy, Hermione Granger-esqe hair so I needed something that wouldn't feel like I'm frying it. I highly, highly recommend it to everyone. It comes with a diffuser which I only used like once or twice but it's ok. I'm gonna have this one for awhile, I love the sleek design too, I don't see it becoming outdated like those pink and green hair dryers from the 70s or something. Thanks scientists at Conair, I salute you.",6/13/2015
US,38235414,R3FT4YVFO7KVTP,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),Beauty,5,0,0,N,"Nice dryer, love the controls.","Very nice hair dryer. My favorite thing is that you push down the on/off button and heat controls, you don't SLIDE it as with my last dryer. Important when you are drying hair  for several children and may have lotion on your hands etc....works well, looks good, nice controls. I am happy with it. I don't think it works any differently than my last Ionic hair dryer, in terms of controlling frizz on my naturally curly hair, but it works equally well at a minimum.",6/13/2015
US,45478202,R34T59YIY8R4W5,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,0,1,N,Best hair dryer I have ever purchased,"Best hair dryer I have ever purchased!  I have always bought the high end expensive hair dryers, but this one far exceeds any dryer I have bought!  Not too hot, light weight and my hair is dryer in 5 minutes less than my last hair dryer!  I'm very happy with my purchase!",6/13/2015
US,31617502,R1QQGGTK750HB8,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Beauty,5,0,0,N,Excellent Product,Best wall mounted hair dryer I have owned.  Love it!,6/13/2015
US,52061175,R1LOTATCRO7HIP,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Beauty,4,0,0,N,Four Stars,"Because of the placement on the blower, it takes up more space than I anticipated.  It does the job!",6/13/2015
US,41839517,R26AQ327ZLL58O,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Beauty,5,0,0,N,I love this hairdryer,"I love this hairdryer. Purchased it for a trip abroad but my gym dryer &#34;died&#34; last week so started using this one and even though it is more compact, it dries my hair quickly. The dual voltage is a plus. Very pleased with the purchase.",6/13/2015
US,29665107,R22NBESOHZ6I6R,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,Beauty,3,1,2,N,"Heavy, Loud but works","Purchased this without much research, so I am to blame for not &#34;loving&#34; this.  It's heavy, loud and I prefer more ranges in heat than it offers.  The attachments work well.  It's mid-sized, so if you're wanting something light and small, this isn't it.  Mid-sized and heavy......I would not buy again.",6/13/2015
US,14190630,R2TS0RBDM5805V,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Beauty,5,1,1,N,Great value,Great mini dryer with plenty of power. Only problem is that it's loud on high setting.,6/13/2015
US,21687840,R2IBTGYO44M37M,B008O1V33A,569841544,professional lightweight hair dryer,Beauty,1,2,2,N,Fire!,"Bought this hairdryer about a year ago. When I was using it the other morning, it went on and off and went on fire. Needless to say, I am not recommending it.  Never had this happen with any hairdryer I've owned.  No stars doesn't seem to be an option, so it gets one by default.",6/13/2015
US,13926938,R1418P42RDEIY5,B000065DJY,919751065,revlon 1875w volumizing hair dryer,Beauty,5,0,0,N,really awesome blow dryer,better price than walmart. can't live without it!,6/13/2015
US,24442003,R19RXAP9JMHTB5,B000BLNUPU,54987170,"spilo the director styling finger diffuser professional air diffuser, lightweight & easy to handle & fits most hair dryers (model: 752)",Beauty,5,1,1,N,Fits T3 Micro,"Fits my T3 Micro. Model #53888 R. The barrel of the dryer is slightly less than 2 inches in diameter. Push in and twist, it will latch and stays on perfectly. This is a great value and works well.",6/12/2015
US,18345013,R8HL34GVQZD5N,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,Beauty,5,0,0,N,Love it!,It is the 2nd one I have purchased. Love it!,6/12/2015
US,7927135,R1RS7E2JQV421Y,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),Beauty,5,0,0,N,I bought this hair dryer probably 3 years ago and ...,I bought this hair dryer probably 3 years ago and never got around to posting a review. This hair dryer is fantastic- I have had it for 3 years or so and I have never had a problem or malfunction. It drys my hair fast and reduces frizz. I will always buy Elchim.,6/12/2015
US,28119524,R2WRGJG1HAX3JT,B004YZMKKU,258419037,"john frieda(r) jf1r 1,875-watt hair dryer",Beauty,3,1,1,N,Oh the Buttons. THE BUTTONS!,I thought the button issue that everyone else wrote about would escape me. Nope. Almost every time I dry my hair I hit the temp or speed button... at least 2-3 times. It's does a great job drying but the buttons cause just enough nuance that I would recommend to keep looking. I like it but can't wait for it to break and find a new hair dryer.,6/12/2015
US,11991691,R2WRCDUPHS73JI,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Beauty,5,0,0,N,Five Stars,love it.,6/12/2015
US,1633880,R3G7CF6GMJMM7N,B002GQMTAK,955015830,"revlon 1875w rectractable cord, fold & go hair dryer",Beauty,1,0,0,N,Paid for new then received something used untrust,"Used item , hair in back of blower , I paid for new item , very disappointed",6/12/2015
US,28339067,R3DTVMNWLFJV5O,B002MHW4MG,415529274,travel smart by conair dual voltage 1200 watt folding hair dryer,Beauty,4,0,0,N,"good power, cord too short","great dryer (enough power) that i use not just for travel.  only problem is the cord is very short so you have to be fairly close to the outlet when you use it.  if they would make the cord longer, it would be perfect.  i also used it when i was in italy with no problems (although you do need an adapter but the converter is built in).",6/12/2015
US,18756468,R69NSLV7Y15VN,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Perfect!,"It took me waaay too long to find a hair dryer that I didn't think was going to start a fire or ruin my hair. I decided on this despite some bad reviews, and am glad that I did. It's pretty (I know this isn't important to some people), and it dries really well. I haven't had any problems with it and love the accessories that came with it.",6/12/2015
US,25537061,R2OK0H1V5T94XS,B00JXQ06X8,619941271,bed head curls in check 1875 watt diffuser hair dryer,Beauty,1,0,1,N,High hopes with Poor results,"I have short curly hair that is both course & thick. Was hoping this could replace my hair dryer & diffuser combo and assumed it would be more compact. Unfortunately, this is almost just as bulky and doesn't distribute enough heat to curl/scrunch my hair WHILE simultaneously drying. I would've been better off letting my hair air-dry, which is a horrible look for me. In the process of sending this back.",6/12/2015
US,11913517,RAFB06B3LOYF6,B000K7JLGM,199558933,t3 bespoke labs 83808-se featherweight professional ionic ceramic tourmaline hair dryer,Beauty,1,0,0,N,I previously had another blow dryer the same brand and was perfect. I'm not sure if it's this one that's ...,Blows air way too hot.  It actually burned my hair.  I previously had another blow dryer the same brand and was perfect.  I'm not sure if it's this one that's defective of they just don't make them like before.,6/12/2015
US,45977262,R3B2LGAN18G08J,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Great blower for a good price.,"I heat style pretty frequently and unfortunately burn out a lot of hair dryers. I haven't invested in a more expensive one and I may not need to. This baby is enduring through my blowouts! The ion technology is fantastic - it leaves my hair soft and smooth! With regular cleaning this has lasted longer than any other one I owned and really is keeping my hair in good shape. It's a great supplemental dryer as well and the coating is easy to grip along with a nice, light weight.",6/12/2015
US,50219410,RNMH49OV1Q0FG,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Great dryer. Lightweight and easy to handle,Great dryer.  Lightweight and easy to handle.  Great heat and cool features.,6/11/2015
US,23374541,RE482YA0PBSE6,B008OEZ0N6,153523919,"pro beauty tools pbdr5886 professional travel hair dryer, white and black",Beauty,4,0,0,N,Good travel hair dryer,It is lightweight as promised.  The handle folds up easily.,6/11/2015
US,23034952,RTZLAUBDQ7MVI,B004ATPPRK,668106687,"babyliss pro one 'n only argan heat ceramic hair dryer, 1875 watt",Beauty,5,0,0,N,I actually like this blow dryer very much,"I actually like this blow dryer very much. It makes my hair very smooth and silky. And I don't have a problem with the settings or placement of the switches, as others have stated. I would recommend this blow dryer to anyone.",6/11/2015
US,45676023,R1EQ4E08LCFCC7,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Beauty,5,0,0,N,Great for the $$,A great addition to my hair styling toolbox!  Dries my hair in about 7 minutes.  Love the different settings and the extra part for directing the air to go where you want it.,6/11/2015
US,23473724,RG3QT4FZTZCS5,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,0,2,N,Five Stars,Wonderful product - excellent service.  Thank you!,6/11/2015
US,16180938,R1CN4TOE4V8FXW,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,4,0,0,N,Smoothes the fizzies.,"It smoothes the fizzies and folds down compactly to store when done.  It has three speeds instead of two, so doesn't blow too furiously at lowest setting, which makes it easier to style my hair (doesn't blow it off of the styling brush).",6/11/2015
US,13183859,RMQ8PQKNYAHLV,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,Beauty,5,0,0,N,Nice product for price,Good product.,6/11/2015
US,52512134,R23324X2QZNPWV,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,5,0,0,N,Five Stars,Works just fine!,6/11/2015
US,16038029,RK5IR71AW3MW2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,... many blow dryers and this one has been my favorite.,I have purchased many blow dryers and this one has been my favorite.,6/11/2015
US,48180449,R2TP1K5HS0C5CT,B001UE7D3C,494548935,"andis 1600-watt quiet wall mounted hangup hair dryer, white (30135)",Beauty,5,0,0,N,Just what I wanted,"No night light on this model - just what I wanted.  It is smaller, so the power is a little lower, but it fits in my small bathroom",6/11/2015
US,16385251,R2ED3E198IYEGW,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,0,0,N,Dry your hair!,Gets my hair dry faster than my old dryer.,6/11/2015
US,30275654,R29DSUU3AG1AC6,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Beauty,3,0,0,N,Not a lot of power. It takes a lot ...,Not a lot of power. It takes a lot longer to dry long hair than with other dryers. The brush attachment is also a little too soft for hair straightening.,6/11/2015
