GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude
{2196E9AA-8EAA-4AC9-B5FA-CFC694EA6C3A},2020-5-15 0:00,"Flew off too quickly to get a good look at it, but appeared to be about 2 inches in length and had a red underbelly.",Unverified, ,2020-5-15 0:00,48.01479,-122.06411
{4892742E-F185-47A9-81CC-CDDDCFAD65C6},2020-5-16 0:00,"It is about 2 1/2 inches, It is stuck in my sky light trying to find a way out of our home family is too afraid to remove or go near it",Unverified,It is really hard to see what exactly that insect is.,2020-5-16 0:00,47.82903,-122.098062
{333A00AF-45DA-471D-949B-1B2E890F1629},2020-5-16 0:00,I was on a walk in puyallup and found this large dead bee.,Negative ID,That was a Cimbex sawfly.,2020-5-16 0:00,47.180628,-122.328275
{0D607BE2-F198-43F7-8B71-EE3AABF94A19},2020-5-16 0:00,"I'll try to get a picture. It was about 2"" long and it's body was round (fat). It was orange and black. Below the thorax, it was orange and black, alternating stripes. It was flying alone, looking for a spot to nest, I suspect.",Unverified, ,2020-5-16 0:00,48.909588,-122.67764
{9EF77696-3393-4CA4-AF70-0C68223081C4},2020-5-16 0:00,We killed it,Negative ID,"Aw, if you see them again, please don't kill. That is a native sawfly, harmless to humans.",2020-5-16 0:00,47.649989,-122.217316
{5A2A75DC-F234-4EC7-BD0C-05B04C8FF612},2020-5-15 0:00,I noticed an insect in a puddle on my back patio and then discovered this hornet/ wasp,Negative ID,That is a yellow jacket.,2020-5-16 0:00,45.499195,-122.491135
{F7903CA6-8E9A-4888-9315-B17F6BB51430},2020-5-16 0:00,"We have a camera on our porch, and this ""hornet"" appeared in our security video this evening. We have never seen anything like this before. The video is poor, and there is probably some other explanation, but we wanted to make you are aware of the possib",Negative ID,That sounds like a yellow jacket.,2020-5-16 0:00,47.600383,-120.639522
{1DD6C6A8-67B9-45FF-87CE-54D90DA080C0},2020-5-16 0:00,"There are three nests that are unusual. I have studied bees in environmental science and the location is between forested land and wetlands. One is on the house and the other two on the two horse stalls. We commonly see other nests, but these are very di",Negative ID,They aren't Asian giant hornet nests; they nest in the ground. Are you seeing any wasps flying around them? They kind of look like yellow jacket or bald faced hornet nests.,2020-5-16 0:00,47.66119,-122.077048
{A6DDCA1F-81AB-4981-B683-E6DABDE0593B},2019-8-15 0:00,We saw 4 or 5 of these very large yellow faced hornets feeding on nectar in my neighbors yard as we were talking. At the time we had no idea what they were and took no photos,Unverified, ,2020-5-16 0:00,46.457758,-119.02963
{6E333D31-44AC-4967-81EB-296DEBD792AF},2020-5-16 0:00,"Saw this large hornets with bright orange color on it flying around backyard outside light at night. It also flew around, hovered around patio door. It appeared to be attracted to the light. We have a wooded area behind our house. Was only able to take a",Negative ID,"It's really hard to tell, but it looks in the shape of a bumble bee.",2020-5-16 0:00,47.435031,-122.201472
{EB17DAE4-6397-4E44-A6CD-E7D58DA60020},2020-5-11 0:00,I had seen another one in my neighborhood in April.  Sorry no photos but smashed it.,Unverified, ,2020-5-16 0:00,47.510271,-122.020286
{DB7E2ADA-0840-4950-AA51-41CE12A06073},2020-5-16 0:00,It's about 1.5 inches long. It made a very loud buzzing sound. We captured it alive.,Negative ID,That is a bumble bee.,2020-5-16 0:00,47.566393,-122.161371
{0CC58B63-70DC-4D7E-9E01-8945BBEE9EFC},2020-5-15 0:00,Has a yellow head but orange body,Negative ID,That's a yellow jacket.,2020-5-16 0:00,47.483758,-120.341365
{107A6978-F622-4E59-BC9F-3E40D403EE2E},2020-5-17 0:00,"Was about 2 inches long. Orange face, big abdomen, dark wings. Flew into my garage, and then flew out. Wasn’t able to take a photo because I didn’t have a camera or phone.",Unverified, ,2020-5-17 0:00,47.805899,-122.241262
{30CAB426-7DFB-4A93-840D-2925BED86F56},2020-5-17 0:00,"Was about 2cm long but very “fat” looking, we trapped it and tried to squish it but it wouldn’t die so we managed to flush it down our trailer toilet",Unverified, ,2020-5-17 0:00,49.05246,-118.21022
{9DC500C8-BEB8-47C5-80F8-A8BC8B9AFFB1},2020-5-17 0:00, ,Negative ID,That looks like a yellow jacket,2020-5-17 0:00,47.583325,-122.30953
{580BC9A7-7D8D-43C0-BDE4-A3B19A72BF34},2020-5-17 0:00,This is the second insect that my mom has killed in her yard. It is orange,Negative ID,That looks like a box elder bug.,2020-5-17 0:00,47.385752,-122.040744
{0878C602-0ED4-4396-9143-6A38B6577277},2020-5-17 0:00,"Found sitting on a deck planter.  Sprayed and trapped.  Hornet about 1 inch long, with markings similar to descriptions online.  Larger than any hornets or wasps commonly seen on our property.  We kept the specimen if needed.  No photo.",Unverified, ,2020-5-17 0:00,46.854602,-122.610493
{7F558149-3C08-41B0-8E9E-0D8F91FF7DA9},2020-5-17 0:00,Not the Asian hornet but I can’t figure out what it is and we haven’t seen it before,Negative ID,"This is an ichneumonid wasp, likely from the genus Spilichneumon.",2020-5-17 0:00,47.81082,-117.595544
{801A5795-EC70-4C20-85B3-BC452B0AECB4},2020-5-17 0:00,"Landed on both me and my husband. Sat still on my shoulder, long enough for me to wriggle out of my sweatshirt. Then attempted to photograph it but it flew off. It was very large with an orange face",Unverified, ,2020-5-17 0:00,45.550748,-122.559399
{34775317-F6A2-41F8-B3E7-63463C221B51},2020-5-17 0:00,Seen outside our third floor window at an apartment complex. A wasp nest has been spotted near sighting at apex of roof’s eave line.,Unverified, ,2020-5-17 0:00,47.662843,-117.188122
{FFCF73D5-EC41-4EE3-A3A6-2DCD831E4D92},2020-5-17 0:00,"Unable to capture a photo, solo flying bug hovered through our garden, approximately two inches in length. We have a number of large flies, bees, and hornets in the area but I’ve never seen one that looked like this. Will attempt to grab a photo should",Unverified, ,2020-5-17 0:00,47.436259,-122.038348
{46F2DF93-D93C-40F1-8D70-076D1541833A},2020-5-17 0:00, ,Negative ID,"The black head and non-striped abdomen, plus the wide, clear wings show that this is not a giant hornet. It is not any type of hornet or yellowjacket, but the photo is not clear enough to determine the species.",2020-5-17 0:00,47.23676,-122.865346
{C25A4B28-9A86-42B8-B756-D52AC7447CE8},2020-5-18 0:00,"2 inch wasp/hornet. Orange abdomen. Not sure about the head, we were too scared. First time I saw something that big.",Negative ID,That specimen is a beautiful bumble bee!,2020-5-18 0:00,47.703717,-122.360349
{63792B28-DC25-44FA-8E09-0CFB87D58F01},2020-5-18 0:00,"Was in my backyard observing the bees in the garden and as I was heading inside, saw a GIANT bug flying into the rhododendron bush. It had a bright orange and black head and less bright orange stripes. I had my baby with me so I ran inside but have been",Unverified, ,2020-5-18 0:00,47.560433,-122.273675
{F68AE3CE-D12A-4B2D-8FB3-A1DA9A358E12},2020-5-18 0:00,Big orange headed bee,Unverified, ,2020-5-18 0:00,47.309315,-122.36229
{320D9A71-5C04-4727-8A7F-46C41589A31F},2020-5-18 0:00,"This insect was on my deck, it was pretty slow, looked on its last legs. Please follow up with ID. It looked slightly less orange like yellow than murder hornet pics",Negative ID,Good photo! That is a bald faced hornet.,2020-5-18 0:00,47.702572,-122.062616
{AF57C655-CE29-410E-BC07-4BA8FE38968B},2020-5-18 0:00,Have kept in plastic bag,Negative ID,That is a native elm sawfly.,2020-5-18 0:00,47.175633,-122.239197
{342A26DF-C57B-4684-BB46-A9B03CEE57A9},2020-5-18 0:00,He was huge wasn't afraid of me he had distinctive blk and orange features,Unverified, ,2020-5-18 0:00,47.665121,-117.305353
{4F1D4A58-1A00-4E4B-A587-28A7CF6470E2},2020-5-18 0:00,"I was unable to get a photo, it flew away before I could get to my phone. But, it was on my kitchen window and it was over an inch in length, was a dark color, the legs were long and looked hairy or serrated, the body wasn't fat, and the sting stuck out",Unverified, ,2020-5-18 0:00,48.772424,-122.492664
{DF77D908-28A9-45FA-8CCF-F2B70CA13ACA},2020-5-18 0:00,I found this dead in my driveway and it color and size fought my eye.,Negative ID,That's a bumble bee.,2020-5-18 0:00,47.061606,-122.39733
{74F8B27E-3F95-43C0-883A-F5E0E0E465EA},2020-5-18 0:00,"My mom killed one of these yesterday, today she trapped a live one. They are about an inch long. Here is the video",Negative ID,Those look like box elder bugs.,2020-5-18 0:00,47.384923,-122.045088
{72644655-4CED-47F3-8650-769E8E7ABAFB},2020-5-18 0:00,Large hornet (about 1.5 inches) landed on dining room window.  Got several pictures.,Negative ID,"That's a yellowjacket, not Asian giant hornet.",2020-5-18 0:00,48.767498,-122.488037
{F0642335-3D11-4537-9A87-BD1A7EAE7C7E},2020-5-15 0:00,"On May 15, we found two dead honey bees on the front porch.  Their heads had been removed and were lying nearby.  Attached is a picture of one of the bees.  While we haven't seen any giant hornets, we found the dead bees odd and concerning.  We are prepa",Negative ID,"This is not a honeybee, but a native bumblebee. Some bird species eat the insides of bees and leave them decapitated like this. Thanks for paying attention!",2020-5-18 0:00,48.037585,-123.04359
{3737F6C0-0D28-4764-8381-AD37FF007ACA},2020-5-18 0:00,"Seen on back deck, went inside to find something to capture it and came back out and it was gone",Unverified, ,2020-5-19 0:00,47.06272,-122.700687
{C89B4D6D-B885-4ED6-894A-365613131EFC},2020-5-19 0:00,"Flew into my car, still in car, insure weather to keep it in there",Negative ID,"This is a bald-faced hornet, Dolichovespula maculata.",2020-5-19 0:00,47.956833,-122.212831
{9D87F6E9-922C-4DCC-9E5E-10AA7D9BE1ED},2020-5-19 0:00,"The insect flew around the lit balcony, repeatedly running into and landing on the glass windows over the course of 10 minutes as of the time of the report.",Negative ID,"This is a bald faced hornet, Dolichovespula maculata",2020-5-19 0:00,47.63646,-122.372714
{0208D9EC-9652-4DFB-9313-8C25A534BB3B},2020-5-19 0:00,Found this in my garage this evening. It is at least 1.5 inches long. Not sure if it is a Murder Hornet. It looks like it is in the early stages of growing hence the translucent body. I covered it with a glass and took these pictures.,Negative ID,This is a Jerusalem cricket -  ,2020-5-19 0:00,47.461451,-120.309291
{EBE1A357-9859-4402-A0C5-18A1B42DF0BD},2020-5-19 0:00,Pretty sure yellow jacket but better safe than sorry - have it trapped in some Tupperware.,Negative ID,You are correct! Nice close up.,2020-5-19 0:00,48.758247,-122.467509
{3758B5DB-CE27-4517-B937-958B3D78AB80},2020-5-19 0:00,It flew into my humming bird feeder. Seemed to be large and dark.,Unverified, ,2020-5-19 0:00,47.92037,-122.418026
{6BC95B60-7A8E-49B9-9816-7FFED227B534},2020-5-19 0:00,Was on my windshield as I entered my car to pickup m son from school,Unverified, ,2020-5-19 0:00,47.680155,-117.43123
{B823066B-82C1-4C49-BC4E-4CF626DD5A7E},2020-5-19 0:00,Saw this thing when I entered my car headed to wall and Francis to pick up my son from school,Negative ID,To yellow and small to be AGH. This is probably a yellowjacket.,2020-5-19 0:00,47.62984,-120.68945
{1591E73E-CC34-4C3A-B398-B4355D69F774},2020-5-19 0:00, ,Unverified, ,2020-5-19 0:00,46.232395,-119.0982
{5EA48A41-49D1-49CE-8608-565258D71F96},2020-5-19 0:00,It’s super long and has 6 legs,Negative ID,"It's not possible to identify from the pic, but lacks the orange head and thorax of an Asian giant hornet.",2020-5-19 0:00,46.232395,-119.0982
{2BB2424F-4C49-445C-BB58-B9C21EA77B00},2020-5-20 0:00, ,Negative ID,You've got a beautiful bumble bee!,2020-5-20 0:00,47.69733,-122.17461
{0B4A6A3B-8B1C-4DC2-B55C-39EE0F802F8E},2020-5-20 0:00,"At Douglas Carter Fisher Park, Vancouver, WA",Unverified, ,2020-5-20 0:00,45.660527,-122.619105
{58257BA3-C4BB-4742-8F3C-4E870D3A3815},2020-5-18 0:00,Driving a tractor it bounced off the windshield.,Unverified, ,2020-5-20 0:00,48.515512,-122.129944
{9C1691FF-594A-40C2-A9D4-08C285292327},2020-5-15 0:00, ,Unverified, ,2020-5-20 0:00,47.19174,-122.17064
{A51393EB-92F7-47E8-B4DC-EDC766F27CA6},2020-5-20 0:00, ,Unverified, ,2020-5-20 0:00,47.194781,-122.167289
{82ECA218-CD3B-4E45-A587-84162C61A7E9},2020-5-19 0:00,Was sitting on the ground.,Negative ID,What a beauty! That's a yellow jacket.,2020-5-20 0:00,47.057817,-122.403006
{15431DE5-10B1-4AFD-8E49-5483386EAA15},2020-5-20 0:00,I don’t remember the date. I just remember seeing it on my railing and knew it was something I didn’t want to mess with. I had no clue at the time what is was. A couple others in town have seen them also.,Unverified, ,2020-5-20 0:00,47.009562,-124.158188
{7BCEC941-4C05-49D4-8D71-9E7A962C1906},2020-5-16 0:00,"Unfortunately, no photo, but I don't know what else this creature could have been.  It was much larger than regular hornet, bee, wasp.  It was dark gold and black with a very loud buzz.  It was violently attacking a smaller insect.",Unverified, ,2020-5-20 0:00,48.145111,-122.511066
{FA205CFF-9B8D-4771-8670-64D334ED785D},2020-5-20 0:00,"Large hornet landed on a ""medical waste management"" employee's helmet. Coworker first thought it was lighter. Another was seen flying, when they realized what it might be, all workers fled the area.",Unverified,"If you see it again, try and get a photo. Then, visit us again!",2020-5-20 0:00,47.530665,-122.336258
{D31D948B-CD47-44D3-875F-B02EDDE0F5A5},2020-5-18 0:00,It was in our house 2xs,Negative ID,"That's either a bald faced hornet, or a yellow jacket.",2020-5-21 0:00,46.85289,-121.76037
{DBB3CD22-F603-4E7B-BA51-053FCE6459D8},2020-5-11 0:00,A friend spotted this a little over a week ago,Negative ID,This is a robber fly in the genus Laphria. Robber flies feed on other insects and cannot sting!,2020-5-21 0:00,46.52948,-122.48446
{68D64F48-5C75-4C16-B83D-13A9CA96C2A2},2020-5-11 0:00,"Dont know if its the killer bee or not, it was about 1 in long",Negative ID,This is a robber fly in the genus Laphria. Robber flies feed on other insects and cannot sting!,2020-5-21 0:00,46.486978,-122.508845
{481AD543-5EE5-4FF2-96CF-1AEC2B6CFF11},2020-5-20 0:00,"I heard one on the 17th, and then saw and heard one on the 19th. This is in the woods behind Cypress Place Condos",Unverified, ,2020-5-21 0:00,48.726825,-122.477416
{F492F726-20F4-4C9A-B546-F9523DD2236F},2018-7-7 0:00,"We saw one of these two years ago in Anacortes.  We had arrived at the Ferry Terminal and were driving the shrimp shack.  My teenage daughter was driving, when she complained about something stinging her in the back.  We almost crashed, but I was able to",Unverified, ,2020-5-21 0:00,48.498989,-122.676417
{84226056-EA44-4379-AF06-A45F9CD774B4},2020-5-7 0:00,Unsure of the date and time. My son seen it. It was a couple weeks ago. Black and reddish. About 2 in.,Unverified, ,2020-5-21 0:00,48.427678,-122.595047
{06A93A8D-9865-4855-8D92-044BF60A85A8},2020-5-20 0:00,You can call me on my cell 206-255-7713 if you can't access this video.,Negative ID,That beauty is an elm sawfly!,2020-5-21 0:00,47.3074,-122.23041
{70A2D752-1CAC-48B6-BA07-E90C283F77B1},2020-5-22 0:00,A large Hornet can be seen entering and leaving a structure west of my property line. My address is 3049 Main St Custer wa.,Unverified, ,2020-5-22 0:00,48.91711,-122.646369
{50990AC9-8FB6-499E-8E27-89629CF07A65},2020-5-22 0:00, ,Negative ID,That was a dragonfly.,2020-5-23 0:00,48.95716,-122.442328
{9652FE6F-A48A-4A04-B55A-45E1E55AB339},2020-5-23 0:00,I thought I saw a couple of them swarming around a bush in my front yard,Unverified, ,2020-5-23 0:00,48.9089,-122.743711
{03A00CD2-54CC-4013-8D29-BD54E16CC891},2020-5-23 0:00,I found this group of bees at the park. They were all together at random distances from each other. They were not there yesterday afternoon. So maybe this happen overnight. They are dehydrated and some of them looked as if they were attacked by another i,Negative ID,"Oh, this is so sad. It looks like they may have been sprayed with something. :(",2020-5-23 0:00,47.666575,-122.282676
{292D9856-0879-438D-8D85-FA0A01E87EB8},2020-5-23 0:00,Found it in the flower bed among other bees. Could be a sawfly.,Negative ID,"That is a native, elm sawfly.",2020-5-23 0:00,47.897217,-122.526842
{3B42F3BF-C221-4727-8662-FC5571E738E3},2020-5-24 0:00,"Dead in pool large bee, twice size of my thumb...doubt it is this, but largest I have seen!",Unverified, ,2020-5-24 0:00,47.662587,-122.166421
{05C71645-C894-45CE-ACE0-E0466E164568},2020-4-25 0:00,I reported this earlier and did not think that had a picture .attached is a poto that I took of it,Negative ID,"That is an amazing, native elm sawfly!",2020-5-24 0:00,47.480287,-122.162668
